version,flow_code,region_code,unit_reference,value,unit_emission,metric
v2.1.6,C_AS_LAND,LV,Meuro,265.1638781786,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,MT,Meuro,206.6072105627,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,MX,Meuro,356.0514354866,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,NL,Meuro,372.5993597284,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,NO,Meuro,261.4565551334,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,PL,Meuro,382.7968122725,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,PT,Meuro,474.5221372123,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,RO,Meuro,133.3010242371,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,RU,Meuro,477.5792381981,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,SE,Meuro,46.723702003,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,SI,Meuro,532.0450286621,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,SK,Meuro,193.6674409154,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,TR,Meuro,414.2794887898,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,US,Meuro,216.3150090435,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,WA,Meuro,362.2206342325,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,WE,Meuro,380.4757342846,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,WF,Meuro,114.0551327919,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,WL,Meuro,251.0308126167,tonnes CO2eq,GWP100
v2.1.6,C_AS_LAND,WM,Meuro,522.6144131784,tonnes CO2eq,GWP100
v2.1.6,C_Agavs,MX,Meuro,9260.5888399952,tonnes CO2eq,GWP100
v2.1.6,C_Agavs,WA,Meuro,3468.2202544402,tonnes CO2eq,GWP100
v2.1.6,C_Agavs,WL,Meuro,5823.4812379741,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,AT,Meuro,3097.2787361649,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,AU,Meuro,3337.737324158,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,BE,Meuro,2789.294265423,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,BG,Meuro,2909.2787905158,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,BR,Meuro,3013.8724422475,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,CN,Meuro,6993.0897478449,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,CZ,Meuro,4414.6217027946,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,DE,Meuro,3372.7437851167,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,DK,Meuro,1406.8933658979,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,ES,Meuro,3429.3940389634,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,FR,Meuro,2846.8621433947,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,GR,Meuro,3579.2419033044,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,HR,Meuro,5122.2583472422,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,HU,Meuro,6242.3158142808,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,ID,Meuro,17700.1229564188,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,IN,Meuro,4692.3654427411,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,IT,Meuro,2335.8782413844,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,LT,Meuro,4321.3719127817,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,MX,Meuro,3827.3904200888,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,NO,Meuro,1710.8799954659,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,PL,Meuro,5387.8618154541,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,PT,Meuro,5378.5646009179,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,RO,Meuro,2686.1233392135,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,RU,Meuro,6606.65621749,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,SE,Meuro,1872.2031081411,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,SK,Meuro,4908.6024852107,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,TR,Meuro,6261.2082657557,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,US,Meuro,5041.4679995286,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,WA,Meuro,8629.2512100313,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,WE,Meuro,1297.4683810887,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,WF,Meuro,3596.9169774482,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,WL,Meuro,6078.7986804074,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,WM,Meuro,3480.1072099535,tonnes CO2eq,GWP100
v2.1.6,C_Alc_food,ZA,Meuro,11267.3090502122,tonnes CO2eq,GWP100
v2.1.6,C_Almod,AT,Meuro,1597.3267667549,tonnes CO2eq,GWP100
v2.1.6,C_Almod,AU,Meuro,2332.3727154373,tonnes CO2eq,GWP100
v2.1.6,C_Almod,BG,Meuro,1886.5301141521,tonnes CO2eq,GWP100
v2.1.6,C_Almod,CN,Meuro,1504.8021551959,tonnes CO2eq,GWP100
v2.1.6,C_Almod,CY,Meuro,2390.5561036245,tonnes CO2eq,GWP100
v2.1.6,C_Almod,ES,Meuro,1786.0835932622,tonnes CO2eq,GWP100
v2.1.6,C_Almod,FR,Meuro,1857.1186020562,tonnes CO2eq,GWP100
v2.1.6,C_Almod,GR,Meuro,1363.3428217355,tonnes CO2eq,GWP100
v2.1.6,C_Almod,HU,Meuro,2655.9976953913,tonnes CO2eq,GWP100
v2.1.6,C_Almod,IN,Meuro,1552.7537038382,tonnes CO2eq,GWP100
v2.1.6,C_Almod,IT,Meuro,2639.1561926238,tonnes CO2eq,GWP100
v2.1.6,C_Almod,PT,Meuro,2137.6244010899,tonnes CO2eq,GWP100
v2.1.6,C_Almod,SK,Meuro,1597.4897520463,tonnes CO2eq,GWP100
v2.1.6,C_Almod,TR,Meuro,2413.5535849107,tonnes CO2eq,GWP100
v2.1.6,C_Almod,US,Meuro,1795.7326584755,tonnes CO2eq,GWP100
v2.1.6,C_Almod,WA,Meuro,1330.4891119601,tonnes CO2eq,GWP100
v2.1.6,C_Almod,WE,Meuro,1181.056497767,tonnes CO2eq,GWP100
v2.1.6,C_Almod,WF,Meuro,87.444249089,tonnes CO2eq,GWP100
v2.1.6,C_Almod,WL,Meuro,1713.5563304352,tonnes CO2eq,GWP100
v2.1.6,C_Almod,WM,Meuro,1837.1827486943,tonnes CO2eq,GWP100
v2.1.6,C_Almol,AU,Meuro,103.3349882061,tonnes CO2eq,GWP100
v2.1.6,C_Almol,BG,Meuro,270.9278780731,tonnes CO2eq,GWP100
v2.1.6,C_Almol,CN,Meuro,241.3541130522,tonnes CO2eq,GWP100
v2.1.6,C_Almol,CY,Meuro,652.4092252753,tonnes CO2eq,GWP100
v2.1.6,C_Almol,ES,Meuro,475.6993372584,tonnes CO2eq,GWP100
v2.1.6,C_Almol,FR,Meuro,302.9489519697,tonnes CO2eq,GWP100
v2.1.6,C_Almol,GR,Meuro,94.2428958685,tonnes CO2eq,GWP100
v2.1.6,C_Almol,HR,Meuro,658.6448431816,tonnes CO2eq,GWP100
v2.1.6,C_Almol,HU,Meuro,321.3060249641,tonnes CO2eq,GWP100
v2.1.6,C_Almol,IT,Meuro,1069.5691496664,tonnes CO2eq,GWP100
v2.1.6,C_Almol,MX,Meuro,321.7122629809,tonnes CO2eq,GWP100
v2.1.6,C_Almol,PT,Meuro,1256.872566906,tonnes CO2eq,GWP100
v2.1.6,C_Almol,SI,Meuro,247.7214443803,tonnes CO2eq,GWP100
v2.1.6,C_Almol,TR,Meuro,306.847237968,tonnes CO2eq,GWP100
v2.1.6,C_Almol,US,Meuro,131.9481421286,tonnes CO2eq,GWP100
v2.1.6,C_Almol,WA,Meuro,610.137461856,tonnes CO2eq,GWP100
v2.1.6,C_Almol,WE,Meuro,151.0601096557,tonnes CO2eq,GWP100
v2.1.6,C_Almol,WF,Meuro,209.3831315931,tonnes CO2eq,GWP100
v2.1.6,C_Almol,WL,Meuro,206.06136662,tonnes CO2eq,GWP100
v2.1.6,C_Almol,WM,Meuro,106.7495211959,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,AU,Meuro,1102.9742970604,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,BG,Meuro,1426.4113580821,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,CA,Meuro,2504.3638555437,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,CN,Meuro,1145.0675545888,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,DK,Meuro,264.6426745292,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,ES,Meuro,742.9047794784,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,GR,Meuro,211.2599243527,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,HU,Meuro,415.6025392067,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,IN,Meuro,324.9101647923,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,LT,Meuro,590.132024383,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,MX,Meuro,499.3364983006,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,NL,Meuro,720.6824468193,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,RO,Meuro,373.735685887,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,RU,Meuro,784.2325485323,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,SK,Meuro,498.711237794,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,TR,Meuro,1136.9297097781,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,WA,Meuro,1481.4822518784,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,WE,Meuro,2077.9259855974,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,WF,Meuro,654.1615372658,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,WL,Meuro,783.2919289391,tonnes CO2eq,GWP100
v2.1.6,C_Anisr,WM,Meuro,465.9232886016,tonnes CO2eq,GWP100
v2.1.6,C_Appls,AT,Meuro,695.6570112298,tonnes CO2eq,GWP100
v2.1.6,C_Appls,AU,Meuro,514.2980301785,tonnes CO2eq,GWP100
v2.1.6,C_Appls,BE,Meuro,892.6296909728,tonnes CO2eq,GWP100
v2.1.6,C_Appls,BG,Meuro,2338.2307678907,tonnes CO2eq,GWP100
v2.1.6,C_Appls,BR,Meuro,460.1897036741,tonnes CO2eq,GWP100
v2.1.6,C_Appls,CA,Meuro,921.2092913347,tonnes CO2eq,GWP100
v2.1.6,C_Appls,CH,Meuro,139.2192045769,tonnes CO2eq,GWP100
v2.1.6,C_Appls,CN,Meuro,1170.4471887413,tonnes CO2eq,GWP100
v2.1.6,C_Appls,CY,Meuro,818.7236049932,tonnes CO2eq,GWP100
v2.1.6,C_Appls,CZ,Meuro,1913.0897956401,tonnes CO2eq,GWP100
v2.1.6,C_Appls,DE,Meuro,443.1230282804,tonnes CO2eq,GWP100
v2.1.6,C_Appls,DK,Meuro,626.5268835194,tonnes CO2eq,GWP100
v2.1.6,C_Appls,EE,Meuro,3993.6391188407,tonnes CO2eq,GWP100
v2.1.6,C_Appls,ES,Meuro,693.7698565099,tonnes CO2eq,GWP100
v2.1.6,C_Appls,FI,Meuro,397.5641177837,tonnes CO2eq,GWP100
v2.1.6,C_Appls,FR,Meuro,455.1340361249,tonnes CO2eq,GWP100
v2.1.6,C_Appls,GB,Meuro,247.5687994942,tonnes CO2eq,GWP100
v2.1.6,C_Appls,GR,Meuro,219.5371010487,tonnes CO2eq,GWP100
v2.1.6,C_Appls,HR,Meuro,2339.3540020359,tonnes CO2eq,GWP100
v2.1.6,C_Appls,HU,Meuro,4762.0180878507,tonnes CO2eq,GWP100
v2.1.6,C_Appls,IE,Meuro,142.0197888723,tonnes CO2eq,GWP100
v2.1.6,C_Appls,IN,Meuro,912.6472012104,tonnes CO2eq,GWP100
v2.1.6,C_Appls,IT,Meuro,693.5987096229,tonnes CO2eq,GWP100
v2.1.6,C_Appls,JP,Meuro,205.4606722462,tonnes CO2eq,GWP100
v2.1.6,C_Appls,KR,Meuro,277.3178573655,tonnes CO2eq,GWP100
v2.1.6,C_Appls,LT,Meuro,1933.6801220607,tonnes CO2eq,GWP100
v2.1.6,C_Appls,LU,Meuro,436.3344383505,tonnes CO2eq,GWP100
v2.1.6,C_Appls,LV,Meuro,1996.6441184482,tonnes CO2eq,GWP100
v2.1.6,C_Appls,MT,Meuro,1698.2403754276,tonnes CO2eq,GWP100
v2.1.6,C_Appls,MX,Meuro,2129.2461870337,tonnes CO2eq,GWP100
v2.1.6,C_Appls,NL,Meuro,993.8125968792,tonnes CO2eq,GWP100
v2.1.6,C_Appls,NO,Meuro,499.7397922613,tonnes CO2eq,GWP100
v2.1.6,C_Appls,PL,Meuro,3192.6281513267,tonnes CO2eq,GWP100
v2.1.6,C_Appls,PT,Meuro,720.8721273023,tonnes CO2eq,GWP100
v2.1.6,C_Appls,RO,Meuro,708.290676141,tonnes CO2eq,GWP100
v2.1.6,C_Appls,RU,Meuro,1434.3661412219,tonnes CO2eq,GWP100
v2.1.6,C_Appls,SE,Meuro,586.1729008494,tonnes CO2eq,GWP100
v2.1.6,C_Appls,SI,Meuro,715.7346089599,tonnes CO2eq,GWP100
v2.1.6,C_Appls,SK,Meuro,1476.4262864993,tonnes CO2eq,GWP100
v2.1.6,C_Appls,TR,Meuro,1347.2815657068,tonnes CO2eq,GWP100
v2.1.6,C_Appls,TW,Meuro,10.4018388284,tonnes CO2eq,GWP100
v2.1.6,C_Appls,US,Meuro,455.6427308895,tonnes CO2eq,GWP100
v2.1.6,C_Appls,WA,Meuro,1284.5200993184,tonnes CO2eq,GWP100
v2.1.6,C_Appls,WE,Meuro,2156.5797286235,tonnes CO2eq,GWP100
v2.1.6,C_Appls,WF,Meuro,279.6070026564,tonnes CO2eq,GWP100
v2.1.6,C_Appls,WL,Meuro,429.5351226881,tonnes CO2eq,GWP100
v2.1.6,C_Appls,WM,Meuro,830.8654486678,tonnes CO2eq,GWP100
v2.1.6,C_Appls,ZA,Meuro,1001.9119598033,tonnes CO2eq,GWP100
v2.1.6,C_Apris,AT,Meuro,215.6915122928,tonnes CO2eq,GWP100
v2.1.6,C_Apris,AU,Meuro,920.8125661568,tonnes CO2eq,GWP100
v2.1.6,C_Apris,BG,Meuro,2641.537147069,tonnes CO2eq,GWP100
v2.1.6,C_Apris,CA,Meuro,515.3519516893,tonnes CO2eq,GWP100
v2.1.6,C_Apris,CH,Meuro,142.3347722885,tonnes CO2eq,GWP100
v2.1.6,C_Apris,CN,Meuro,1067.8515133277,tonnes CO2eq,GWP100
v2.1.6,C_Apris,CY,Meuro,858.3307381477,tonnes CO2eq,GWP100
v2.1.6,C_Apris,CZ,Meuro,3423.263338634,tonnes CO2eq,GWP100
v2.1.6,C_Apris,DE,Meuro,556.3091723265,tonnes CO2eq,GWP100
v2.1.6,C_Apris,ES,Meuro,644.3662948274,tonnes CO2eq,GWP100
v2.1.6,C_Apris,FR,Meuro,143.1095927519,tonnes CO2eq,GWP100
v2.1.6,C_Apris,GR,Meuro,403.2327303752,tonnes CO2eq,GWP100
v2.1.6,C_Apris,HR,Meuro,2294.9654143784,tonnes CO2eq,GWP100
v2.1.6,C_Apris,HU,Meuro,1652.4409390194,tonnes CO2eq,GWP100
v2.1.6,C_Apris,IN,Meuro,344.9452450796,tonnes CO2eq,GWP100
v2.1.6,C_Apris,IT,Meuro,393.5856017032,tonnes CO2eq,GWP100
v2.1.6,C_Apris,JP,Meuro,365.1949436448,tonnes CO2eq,GWP100
v2.1.6,C_Apris,MT,Meuro,400.771993923,tonnes CO2eq,GWP100
v2.1.6,C_Apris,MX,Meuro,3426.1449483352,tonnes CO2eq,GWP100
v2.1.6,C_Apris,PL,Meuro,1025.5335278826,tonnes CO2eq,GWP100
v2.1.6,C_Apris,PT,Meuro,487.3753968126,tonnes CO2eq,GWP100
v2.1.6,C_Apris,RO,Meuro,267.1272182934,tonnes CO2eq,GWP100
v2.1.6,C_Apris,RU,Meuro,1016.470788501,tonnes CO2eq,GWP100
v2.1.6,C_Apris,SI,Meuro,516.5217662964,tonnes CO2eq,GWP100
v2.1.6,C_Apris,SK,Meuro,1556.8255031961,tonnes CO2eq,GWP100
v2.1.6,C_Apris,TR,Meuro,1174.9092543521,tonnes CO2eq,GWP100
v2.1.6,C_Apris,TW,Meuro,5.6999568497,tonnes CO2eq,GWP100
v2.1.6,C_Apris,US,Meuro,792.368906252,tonnes CO2eq,GWP100
v2.1.6,C_Apris,WA,Meuro,1184.0704589388,tonnes CO2eq,GWP100
v2.1.6,C_Apris,WE,Meuro,1245.064920948,tonnes CO2eq,GWP100
v2.1.6,C_Apris,WF,Meuro,511.5312083468,tonnes CO2eq,GWP100
v2.1.6,C_Apris,WL,Meuro,456.267270153,tonnes CO2eq,GWP100
v2.1.6,C_Apris,WM,Meuro,646.9399000282,tonnes CO2eq,GWP100
v2.1.6,C_Apris,ZA,Meuro,768.0261277652,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,AU,Meuro,1132.1015257344,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,CN,Meuro,886.9623716754,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,CY,Meuro,1276.0515409367,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,ES,Meuro,922.5949801794,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,GR,Meuro,863.0817375836,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,RO,Meuro,367.3358399056,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,TR,Meuro,1097.756503201,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,US,Meuro,889.2469619472,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,WA,Meuro,827.6716607622,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,WE,Meuro,532.6047234396,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,WF,Meuro,64.6351592098,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,WL,Meuro,990.0496131576,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,WM,Meuro,859.7020422894,tonnes CO2eq,GWP100
v2.1.6,C_Apriy,ZA,Meuro,5283.4191659915,tonnes CO2eq,GWP100
v2.1.6,C_Arecs,CN,Meuro,851.3158171255,tonnes CO2eq,GWP100
v2.1.6,C_Arecs,ID,Meuro,4908.3999923726,tonnes CO2eq,GWP100
v2.1.6,C_Arecs,IN,Meuro,706.4927124559,tonnes CO2eq,GWP100
v2.1.6,C_Arecs,TW,Meuro,2.2682920087,tonnes CO2eq,GWP100
v2.1.6,C_Arecs,WA,Meuro,965.6859854814,tonnes CO2eq,GWP100
v2.1.6,C_Artis,CH,Meuro,633.7420423442,tonnes CO2eq,GWP100
v2.1.6,C_Artis,CN,Meuro,98.126082133,tonnes CO2eq,GWP100
v2.1.6,C_Artis,CY,Meuro,577.5987642079,tonnes CO2eq,GWP100
v2.1.6,C_Artis,ES,Meuro,453.5488605127,tonnes CO2eq,GWP100
v2.1.6,C_Artis,FR,Meuro,844.2874342764,tonnes CO2eq,GWP100
v2.1.6,C_Artis,GR,Meuro,205.1640115036,tonnes CO2eq,GWP100
v2.1.6,C_Artis,IT,Meuro,561.2341821984,tonnes CO2eq,GWP100
v2.1.6,C_Artis,LT,Meuro,1684.5610186442,tonnes CO2eq,GWP100
v2.1.6,C_Artis,MT,Meuro,588.1696496416,tonnes CO2eq,GWP100
v2.1.6,C_Artis,MX,Meuro,1269.0942140535,tonnes CO2eq,GWP100
v2.1.6,C_Artis,RO,Meuro,513.5166220797,tonnes CO2eq,GWP100
v2.1.6,C_Artis,TR,Meuro,354.9661268954,tonnes CO2eq,GWP100
v2.1.6,C_Artis,US,Meuro,216.0267574643,tonnes CO2eq,GWP100
v2.1.6,C_Artis,WA,Meuro,674.0411705872,tonnes CO2eq,GWP100
v2.1.6,C_Artis,WF,Meuro,633.2171569703,tonnes CO2eq,GWP100
v2.1.6,C_Artis,WL,Meuro,477.9531621219,tonnes CO2eq,GWP100
v2.1.6,C_Artis,WM,Meuro,1312.8010070871,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,AT,Meuro,254.5728761374,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,AU,Meuro,243.1283000297,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,BE,Meuro,290.7639610894,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,BG,Meuro,422.0603566373,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,CA,Meuro,337.8736808909,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,CH,Meuro,214.1585240941,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,CN,Meuro,856.2306641438,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,CZ,Meuro,207.0449941933,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,DE,Meuro,229.8343027071,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,DK,Meuro,216.3511272285,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,ES,Meuro,332.9904082623,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,FI,Meuro,918.922210668,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,FR,Meuro,242.2969320615,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,GB,Meuro,123.1295842108,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,GR,Meuro,92.3703017124,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,HU,Meuro,564.5710664869,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,IT,Meuro,244.3706331002,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,JP,Meuro,150.6642866759,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,LT,Meuro,162.2276246274,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,MX,Meuro,388.0942744114,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,NL,Meuro,243.8595338833,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,PL,Meuro,120.55485892,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,SI,Meuro,224.1830795201,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,SK,Meuro,245.5705125548,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,TR,Meuro,549.0651881656,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,TW,Meuro,0.0935739094,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,US,Meuro,680.2776300825,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,WA,Meuro,323.7212636722,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,WE,Meuro,467.3316047119,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,WF,Meuro,288.1395265832,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,WL,Meuro,298.3624771452,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,WM,Meuro,40.8064701119,tonnes CO2eq,GWP100
v2.1.6,C_Aspas,ZA,Meuro,158.9440057894,tonnes CO2eq,GWP100
v2.1.6,C_Asses,CN,Meuro,9331.1512227074,tonnes CO2eq,GWP100
v2.1.6,C_Asses,ES,Meuro,17819.9504344691,tonnes CO2eq,GWP100
v2.1.6,C_Asses,WF,Meuro,742.9933344324,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,AU,Meuro,387.5443320352,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,BR,Meuro,315.1034216824,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,CN,Meuro,447.030649362,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,CY,Meuro,434.453709249,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,ES,Meuro,246.2278117512,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,FR,Meuro,275.4439152948,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,GR,Meuro,478.7382553812,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,ID,Meuro,1153.8223861812,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,MX,Meuro,1306.7459313105,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,TR,Meuro,863.9976867047,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,US,Meuro,489.7455323397,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,WA,Meuro,1806.046699059,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,WE,Meuro,12678.6228718997,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,WF,Meuro,891.8618435619,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,WL,Meuro,777.548719783,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,WM,Meuro,213.7844478179,tonnes CO2eq,GWP100
v2.1.6,C_Avocs,ZA,Meuro,1437.1127245463,tonnes CO2eq,GWP100
v2.1.6,C_BA_INCI,DK,Meuro,215.8647480076,tonnes CO2eq,GWP100
v2.1.6,C_BA_INCI,NO,Meuro,409.9482110737,tonnes CO2eq,GWP100
v2.1.6,C_BA_INCI_no_recov,BG,Meuro,32.6435435859,tonnes CO2eq,GWP100
v2.1.6,C_BA_INCI_no_recov,CZ,Meuro,196.6583362524,tonnes CO2eq,GWP100
v2.1.6,C_BA_INCI_no_recov,DE,Meuro,152.0293620015,tonnes CO2eq,GWP100
v2.1.6,C_BA_INCI_no_recov,DK,Meuro,202.2857533151,tonnes CO2eq,GWP100
v2.1.6,C_BA_INCI_no_recov,NL,Meuro,69.157574323,tonnes CO2eq,GWP100
v2.1.6,C_BA_INCI_no_recov,NO,Meuro,195.7875234533,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,BG,Meuro,127.3162689611,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,CZ,Meuro,378.2154935596,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,DK,Meuro,234.0965639523,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,EE,Meuro,272.0304180039,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,ES,Meuro,365.4496100134,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,FI,Meuro,86.969004042,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,FR,Meuro,362.2675984076,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,GB,Meuro,584.4848700182,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,HU,Meuro,393.9729524982,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,NL,Meuro,373.2055655961,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,NO,Meuro,263.7864665094,tonnes CO2eq,GWP100
v2.1.6,C_BA_LAND,WE,Meuro,327.4452360666,tonnes CO2eq,GWP100
v2.1.6,C_BA_RECY,AT,Meuro,1462.4114933246,tonnes CO2eq,GWP100
v2.1.6,C_BA_RECY,BE,Meuro,1480.001658357,tonnes CO2eq,GWP100
v2.1.6,C_BA_RECY,BG,Meuro,8675.4629405284,tonnes CO2eq,GWP100
v2.1.6,C_BA_RECY,CZ,Meuro,2228.0431823553,tonnes CO2eq,GWP100
v2.1.6,C_BA_RECY,DE,Meuro,1398.7356255989,tonnes CO2eq,GWP100
v2.1.6,C_BA_RECY,DK,Meuro,175.8361926838,tonnes CO2eq,GWP100
v2.1.6,C_BA_RECY,EE,Meuro,6502.9691813511,tonnes CO2eq,GWP100
